Day,0,1,2,3,4,5
,5094.968416,1745.549728,3608.986739,4921.74565,4047.598744,1525.104549
,3800.937579,5111.397118,1516.606167,5965.653189,2266.277704,3936.869296
,2813.499576,4522.625822,3343.020197,2744.208199,3005.446379,5751.326999
,5540.240611,5767.227994,3143.41324,5102.592022,2561.618826,1213.985157
,4871.479167,2360.206341,2609.696246,5670.400582,2710.149311,2123.536029
,1732.984167,4767.60505,4552.470832,1439.627992,1623.517531,2033.408589
,4954.173873,1300.876116,2106.340808,3108.779032,5864.346097,2739.992019
,1133.824327,5911.11113,6120.638384,3882.128015,2350.232047,4713.224072
,1925.858682,2549.960436,5940.873972,3048.995597,3046.016065,1857.467249
,3500.879083,4346.725011,1341.895983,6082.031186,2664.11411,1889.580463
,2296.069677,1591.474237,4138.83973,4269.62469,3525.897499,4574.610884
,2683.87482,2091.85798,5580.871484,4214.522929,5218.121173,1828.905503
,5555.168369,1469.184831,5506.500681,2007.955849,2177.935865,1803.454108
,4208.938331,2227.359423,2389.518927,4723.668998,2652.722299,4729.683367
,4704.905353,1605.688812,4373.029159,2638.809385,5585.968233,5482.42172
,3210.625747,5065.995706,4600.56475,5626.13546,4097.003077,4667.694342
,3254.29056,1613.553636,1977.641046,5741.772056,4855.850103,3759.310307
,5765.909729,4600.183383,3758.551118,5931.3333,3088.630895,2611.154623
,5037.694833,2126.26125,1677.51381,5448.16484,3986.722456,4237.456098
,3340.577974,5565.96666,2878.367445,3523.056471,4067.726108,5851.037748
,1395.012819,1437.013475,5068.303019,1521.221335,2057.849829,5976.527585
,4103.512158,1083.037449,5682.752622,1409.895545,3999.153197,5374.948357
,1405.258354,1279.949634,1636.283398,5930.738163,1772.237696,2158.208506
,4818.122908,1896.680147,2224.288952,2125.846809,4016.436851,4624.256965
,1877.112485,3857.579626,4891.303448,2492.089406,4873.689633,1240.905275
,5690.832059,4045.066401,5739.161846,2223.795974,2347.2865,3706.4259
,3800.187079,3394.034012,2460.893306,5776.11075,3308.371817,5498.120906
,2379.902306,2601.577835,5758.119802,5632.813799,5250.922721,1034.76792
,5025.673218,5127.620226,1204.424941,2703.953524,2738.988325,1749.285451
,4767.646956,2515.268848,5554.50597,2705.590845,1312.235914,4300.144629
,5030.156675,2168.341445,4951.183786,4406.929641,4928.941469,4181.061034
,3241.733495,3540.87578,4493.673081,5622.505269,4106.684226,4132.270053
,5778.069287,4975.299561,4929.752401,4382.588498,3672.19789,5999.115139
,1363.185948,3184.643033,1898.661377,4519.850871,4626.767487,1125.038855
,1706.227895,3859.904827,4025.559638,2164.269357,5875.477549,1707.688309
,2747.855374,3594.900844,2754.495779,4918.024962,2468.7636,4314.828025
,4918.132914,5863.67229,2101.572182,3152.33525,3413.705896,5811.626391
,6110.152345,2952.626145,3856.400626,3423.878767,4233.240661,3737.901453
,3988.006977,2364.226012,2427.298827,4127.36164,2403.472534,3195.48905
,1120.114493,1114.494347,2239.143648,2942.223939,4055.240702,2407.022316
,2457.591486,4587.193156,5394.312609,4788.310221,5497.289429,2620.483801
,4044.019447,5277.8232,2772.983658,1826.778782,1249.424023,5419.696301
,2004.277819,3516.658913,2771.103799,1701.56493,3344.856888,3092.870875
,3820.538168,3362.632653,4674.732738,6083.40786,2910.647751,1768.83445
,5510.743634,3784.541591,4852.113798,4136.075976,4570.710001,4824.967314
,2037.124004,1755.360551,2223.948014,4581.799354,5685.120472,5256.916829
,5335.305245,4569.802565,3293.939987,2916.710896,3363.316421,2898.702613
,3050.44141,4326.458607,3982.010705,3371.129309,4589.582869,4356.161154
,3367.189734,3141.941815,3619.17438,1223.20653,5234.715608,2991.743962
,1392.465458,3194.89991,3365.403392,3863.521441,3596.316264,5981.324097
,2281.85997,5546.05282,4898.469478,5670.308118,2153.647928,3342.341397
,4184.488841,2503.082003,5410.156218,4903.852039,1287.597802,5208.205605
,3925.963553,2052.40505,2261.872437,3866.066263,4288.167948,3712.234639
,2087.932456,5379.893177,5504.774482,3387.615552,2198.966167,2615.367147
,4452.752357,3507.689714,1756.735053,5202.947098,2558.568406,2836.772807
,4844.974715,1120.850575,4461.677011,1695.024337,4582.114748,5153.480948
,3937.719309,3364.719857,5773.810427,3579.733452,5696.579755,3819.401385
,1047.398259,4277.0908,5313.789146,3954.698968,1073.896066,1657.562776
,4782.080034,3210.270414,1267.368272,2886.429954,4141.844612,2762.908799
,2329.191692,3881.2054,2044.386828,5779.650082,4495.320446,3562.568648
,4161.221333,3777.655816,4824.033063,2754.914833,4091.971948,1768.021831
,1806.114814,1685.452741,4458.78113,5994.364298,4681.797164,1883.714227
,3160.038611,2528.170866,3694.891312,1165.475337,3499.927642,2715.687486
,1078.927532,4408.666541,2100.393931,2533.067808,5469.42224,3145.359476
,1882.643302,1408.071845,1528.645242,4284.161466,2960.568162,4989.060597
,4556.887281,5632.452061,3564.298495,4396.215799,3295.223977,2688.167923
,5623.374293,4463.340496,3317.351303,5561.105194,1660.661077,2672.797337
,4811.4518,5037.183129,3977.193107,4740.510788,1172.073067,2424.494836
,4480.8082,3774.737781,1474.687481,1613.090672,1317.418694,4578.455571
,5965.801271,1979.30438,5538.37081,3468.453875,1601.987971,1649.527818
,4928.974961,2939.333664,4556.484015,5844.864294,1234.723176,4926.204276
,2430.641586,4006.491887,2045.833074,2974.496086,5370.495187,4355.632945
,4447.042675,3760.027757,5154.533509,4138.305501,1265.566522,4606.845865
,5688.714458,5367.851891,1720.542667,1740.862049,1371.342089,1474.876912
,2437.504629,1235.581462,1598.572814,4881.500738,3400.648176,2226.231608
,3785.882452,1657.198265,2877.47024,4114.307807,1153.681923,5312.526128
,2245.073296,1075.184917,2430.093284,2643.366665,2902.566736,5138.392007
,4340.49065,1248.284544,5758.051656,4235.947912,2862.744254,4091.958215
,3138.649037,5706.762524,1892.672367,4572.353888,5427.396302,1127.642318
,4508.44595,3911.859594,4898.063524,2332.350525,4947.81537,4603.935899
,4496.636963,5922.808472,3599.558916,3186.857146,4655.008674,4313.968525
,3410.257274,3954.923067,2018.158247,2607.104579,6096.606684,1082.594276
,5697.825572,1603.398038,6015.696669,2497.108114,3691.193718,1697.194226
,4048.500443,1850.958226,4542.214114,3424.894416,4117.479082,4189.370704
,1808.948538,2536.035814,1627.581562,5028.258661,3909.793998,5688.568773
,2036.048915,5385.957981,1830.40848,3407.099905,5419.316278,5254.775028
,5777.998493,5138.778755,3514.931904,3800.870729,2174.665463,4823.225462
,3622.776523,3698.12348,5457.094818,1259.386472,1068.952358,5296.493726
,2647.097816,4207.004625,3834.786833,2017.41831,6108.913509,4450.783682
,3469.450932,3760.75128,1497.435024,4974.095855,4221.429579,2956.684616
,5089.765389,4930.578336,2492.275617,5126.804867,4960.295028,5938.544871
,4572.696614,2403.155332,1380.034877,3210.245921,1140.240774,5095.495705
,4120.939331,2670.856258,5294.944844,5134.897816,1963.09716,5282.843087
,6034.760771,5079.77814,4239.929749,5052.760868,3439.617252,5148.286624
,5700.38236,2312.427092,2148.964779,2924.170881,3630.926772,5668.795877
,3209.785216,2925.284089,1596.362047,4159.232671,1894.290047,1304.166417
,6040.490804,1616.873759,1160.952597,4456.59412,4928.195896,3991.023111
,4013.437645,2575.470235,2508.442035,3334.561628,4137.012427,2002.216074
,4354.31885,5128.694121,2010.098693,1983.620201,3114.323445,6031.366006
,3349.804152,1365.549401,5501.509192,4502.346958,3855.863169,3211.253636
,3215.551976,4172.179542,4981.474353,4053.796045,4883.540005,2682.127744
,3711.92546,1320.607163,4792.751793,2067.853433,5157.465605,1472.511666
,1647.829192,4063.562727,3799.572685,2854.053726,3613.562924,1752.813088
,3130.673926,3513.322351,5423.695521,1685.913223,2070.010703,4244.552001
,3780.164615,1651.711949,3148.832131,5588.953962,5378.883665,1783.659131
,2952.395019,5883.640896,1638.72995,2157.870573,3433.449883,1161.62585
,1125.607491,5725.121059,2082.287037,2835.416889,4306.591041,1605.334625
,1389.130121,2697.269915,4811.910252,4829.122262,3118.443195,3470.574191
,1081.234963,2232.574725,1644.954258,5514.878223,4587.442918,1446.743123
,2530.887572,2533.516091,3163.275515,2826.341759,5146.731595,2961.816999
,3407.826848,3376.983253,2950.431412,2496.313463,2367.90778,3806.650567
,1646.300382,5312.874632,3950.002756,4995.264071,2793.15864,1177.650245
,5221.56678,2246.440687,4421.084231,5638.208775,6045.507824,4481.239067
,5736.602036,3942.764205,5137.723448,1899.861756,1023.797506,4835.267894
,2589.391524,4526.79955,5238.433648,1789.108093,4805.486524,5773.624099
,5670.590336,1123.157941,2500.163512,2212.369191,2379.088495,5643.067529
,2113.281281,2670.955009,2783.302317,1816.271918,4710.024636,5511.296729
,1169.407684,3454.185777,4693.197749,2179.482175,1962.986834,1434.716673
,1671.530487,3724.415001,5414.763593,3925.444819,2154.303033,3071.603963
,1218.657905,4817.760908,2430.709939,2912.413706,3049.439336,4564.093933
,2685.73886,2590.389701,4253.750453,1391.115489,1438.774908,5702.904815
,3750.350527,1121.370663,3063.498012,5003.705921,3738.637524,1829.544214
,3552.525944,4259.355274,4515.969442,3438.141574,3817.498383,4821.696791
,2202.039,2458.158364,2383.609493,4878.045613,3771.009687,2225.963598
,5492.944499,4114.21954,1229.753533,3624.796203,1165.855441,5401.702987
,3601.92875,2902.070338,5473.469097,4996.273439,5324.535907,6114.766367
,5380.612004,3085.836436,3823.541212,4446.425568,2799.02853,5914.110915
,5457.651172,4270.669003,3848.751473,5751.976674,5743.143676,2181.858618
,2844.796138,4856.116819,5053.713869,2330.371242,2225.011071,4362.031569
,3368.30239,1975.278731,3440.071204,6014.261541,5278.343509,2079.721179
,5095.714477,3731.278593,2931.805169,1786.460293,4707.424282,4617.089642
,2414.667225,3534.092833,1879.848302,2348.594271,1986.864716,4112.01586
,4092.759898,3234.195328,4548.261809,2614.691664,3993.372756,5005.607767
,3199.532748,4365.054617,4731.678063,1166.174837,2376.776571,2522.304974
,3830.614082,4747.358149,5232.52815,2885.63549,4563.227753,1524.086545
,5287.37482,2040.518285,1853.46444,2113.567098,4931.861113,5334.920882
,1793.819064,3307.401224,1044.995086,2735.219761,3712.77281,3199.448857
,2054.321787,1159.760785,3560.401885,3105.210323,4224.473014,3878.72817
,2156.044113,4779.478465,1168.845816,2696.022112,4773.342781,4281.682068
,3624.84436,1859.186998,3061.2882,1621.605853,1163.615894,3647.215954
,3055.310171,5431.864412,4046.49902,1919.854049,2043.232264,3305.464382
,2359.646592,4149.408143,2012.835109,3212.795158,4345.330698,5554.747714
,5073.909646,2689.430319,5429.003411,6050.546486,3075.188489,2379.903476
,4811.232476,5226.255229,1462.58002,1695.353033,5205.854694,2460.8235
,2295.020017,6038.381737,4947.795865,2200.787121,5874.575278,5155.984697
,2463.445492,5136.165746,1675.982693,3929.486974,3946.391229,4573.661595
,1989.887399,1729.062855,3654.97408,3221.564351,1575.787811,4431.078175
,2919.682557,2980.000268,4126.976673,4768.413555,2706.013245,5699.00167
,5792.688805,1298.612976,3944.37362,5942.493737,4522.643774,5836.041337
,2211.491601,1849.37481,5876.036339,5479.91027,4753.845279,1906.062046
,4954.606944,5348.738831,3206.395682,1333.583777,5367.260925,1899.653679
,6116.457809,2133.347769,1069.741831,4672.6536,1483.985498,1124.184035
,5428.765797,4713.340189,5932.876766,5489.465992,2130.951921,3469.432849
,5851.188063,2127.466316,3356.953054,4676.216967,1545.466731,4015.834673
,3172.001857,6014.961457,4389.801861,4808.409012,1993.054908,6040.272896
,6065.722848,5359.972301,4315.602544,4332.982395,3236.104803,5768.714098
,5614.267924,5109.484732,5584.318956,4572.45879,4346.429102,4351.720462
,4610.518195,6110.295211,5171.499459,1412.650298,4528.979638,1195.889496
,5228.811377,2783.485699,6026.825808,2925.564748,5346.38498,4357.946859
,4068.361121,4401.940172,6017.153806,1802.252514,1183.17065,1660.572298
,1228.906236,1167.771024,2410.421272,5317.824289,3636.137472,3207.462849
,4878.522306,5023.759266,5382.03718,5264.497251,3953.972741,5347.467145
,4537.156179,4447.105822,1221.197276,3575.819558,1432.030086,5862.332924
,4479.165716,3645.350888,2833.542259,2748.676799,4921.753729,5299.279392
,5918.952366,1330.351403,2364.11729,2922.4681,3948.374581,3859.600151
,1059.752468,5272.522974,3350.878195,5450.415539,3294.282027,4391.34909
,2657.343612,4452.5959,2984.715811,2438.788743,2197.441347,4096.72817
,2833.798943,1564.95531,4671.736839,5826.050157,2185.409306,4697.896801
,4545.992847,4367.821587,3248.842027,2376.112858,5145.627921,2008.280263
,1860.029847,4507.800963,4600.002619,1320.489676,3963.449633,5365.060389
,3370.443568,4378.807273,4732.299112,5872.013851,1913.268475,3149.190658
,3517.277576,1840.321024,2509.973964,3641.810464,2359.291684,1594.247806
,3515.368576,3837.032702,2112.355468,4762.424573,2970.186418,4402.488169
,6058.83316,4247.579986,1380.497336,4546.946121,1908.171972,4901.193452
,2333.772961,3000.992571,1256.374113,6059.383841,3898.293326,5855.756684
,4357.54988,1873.202134,2598.501137,2547.80478,6084.571565,3972.730347
,2129.174116,2364.397099,3397.887045,3959.573987,4486.879439,3712.907769
,5008.581927,1231.32174,5215.390424,2920.9421,2556.34733,3815.590492
,6055.175221,2134.834912,3096.990844,3189.927821,1367.047929,2682.080374
,1871.622143,1549.426682,3509.918223,3710.435854,4688.483303,3203.782947
,4114.732578,5896.211634,2193.509472,1332.776766,4750.059501,1398.715903
,4098.187038,3522.012006,4542.506107,4645.740457,5629.138778,3421.342231
,5151.354339,5519.303728,4388.902927,1431.739556,6104.636341,4548.269674
,3719.013188,1922.003617,2437.724193,2384.348871,3288.29907,4469.089368
,3876.431303,3509.301975,2970.798103,2521.901814,3807.745214,5897.522479
,1620.816209,2340.170684,5961.803268,1199.511503,5644.469372,3560.489438
,4234.120219,1475.863666,2938.672929,1214.367952,5683.86199,4460.134294
,5278.590694,3186.851523,5622.00108,1746.573729,3145.743108,5691.03133
,1573.116239,2125.764938,1833.265435,5309.049928,4358.50749,5107.822895
,3540.16297,2346.362917,1671.282039,2528.058227,4600.444453,5390.600338
,1533.171363,4595.468111,4056.475287,1406.060843,4492.842272,2603.693883
,6124.023332,1622.924822,4466.252491,1887.481863,1376.348514,1059.602593
,5555.694908,4936.035896,6021.516598,4097.676858,3072.978969,2676.871845
,6075.91854,6035.938036,2700.160881,5236.436357,4598.443142,5285.004771
,4004.941706,4510.739731,2260.482483,2971.337277,4071.598085,3454.207529
,1994.720559,4524.28919,5883.259158,2410.984313,4361.124592,1096.381765
,4483.729739,5320.338152,5686.366744,1429.338187,1334.88889,4780.587725
,2588.222577,2087.420012,1144.331025,2086.38695,1657.912187,5036.405477
,4489.194627,4817.667478,4828.880664,2770.945145,5007.204392,4037.471636
,2799.257916,5671.470825,1724.758469,5937.217967,1953.181288,1733.726471
,2425.406189,1157.426056,3508.461068,5452.394039,1926.843483,4629.264049
,5856.490973,1391.174885,1857.801778,1378.439747,4843.161045,1547.449881
,1294.261178,1428.344036,5290.471961,2318.653496,1053.657852,2084.019952
,2967.19886,2686.490603,4310.071523,2637.231212,4553.979125,4963.023408
,5028.533141,3116.608901,5220.667226,1859.474242,4747.734456,4063.011467
,4508.563467,4457.637496,5201.51056,3755.617095,3213.945349,3150.791603
,2445.544256,3069.577414,5008.74419,6088.167612,5718.200938,1442.18226
,2347.465266,1954.312274,4063.48437,6016.885261,4082.586562,3281.775315
,3488.56856,3840.190153,2195.537277,2318.746798,6092.051049,3880.93636
,5920.599663,4865.728749,1383.63792,3015.223815,3887.933171,3423.639493
,3761.200754,3480.748817,2550.796972,5546.175838,2689.603409,5579.448555
,5419.359519,4145.364494,1208.273159,5366.470977,5732.921296,2344.088286
,1550.411739,3393.658798,4985.653898,4571.86487,1024.264796,6071.169608
,5198.424235,3894.024395,2152.764375,5123.807976,2723.798126,1316.780137
,4424.414955,3101.879477,1836.855223,2665.834699,4272.801878,1884.83032
,3871.68293,2216.137754,1202.487401,4836.829665,6098.184833,4696.501402
,2357.983107,3611.759503,3214.704969,5247.851679,4403.547839,2119.307217
,2016.712871,1968.356145,1270.939303,3309.457377,1162.591446,5463.555549
,3758.807982,3057.054012,5077.820803,4611.610479,4694.055239,3370.088411
,3942.658307,3624.294051,4212.824245,1196.833637,4150.765638,5289.261634
,1457.116588,3391.367713,1952.092133,4183.742474,5676.260308,3265.027129
,5104.649647,2297.196275,4630.669509,4323.990073,2487.599036,2994.898586
,4307.393269,3099.875065,3768.182883,5671.955439,1358.481376,1971.584812
,5828.537221,5588.370304,2384.717545,1421.320068,1810.974644,3608.430152
,1907.266063,3752.157368,2676.5398,3416.309689,3478.031245,3684.068791
,1321.333933,4625.686167,2708.590728,1437.693395,1593.656853,1718.403384
,2776.923718,3642.560945,2600.743513,3499.660138,1672.637469,5035.084901
,4139.810671,2350.007578,2450.663438,2078.669533,2987.315962,3125.602338
,3743.039678,5390.983947,1236.59933,3216.761729,5819.502407,4308.761778
,4024.430221,1868.696527,2813.032283,5507.739307,4183.847445,5003.831504
,4213.521148,5700.523603,2454.231116,4890.299451,4833.039357,4672.9772
,5154.403858,3390.718264,2183.27018,5961.149874,5349.939857,5415.547998
,3013.597857,3798.632036,1153.811194,1474.642915,1482.283406,3354.63617
,4639.625852,1092.1273,5412.756422,2333.213361,1827.384269,2892.81826
,2013.212495,3064.395046,3803.054961,5907.540776,3960.703372,4176.897479
,5231.906265,1440.188849,2173.273206,5082.224438,3409.303377,1464.060125
,3471.690605,1824.502464,5120.228569,2888.907344,1378.166552,3708.211725
,4393.628124,5319.066052,4306.306723,5092.847261,2065.21824,2659.483232
,2641.329964,2498.171775,2925.987792,3189.517976,4960.772216,4691.038516
,3434.335634,1085.268299,5264.014644,5121.740337,4696.216982,3901.636417
,3939.731757,4528.693254,2612.282406,5780.71142,4336.249247,2801.841285
,1253.697283,5716.569647,2560.095583,5042.711488,2302.913096,6008.940416
,5745.618858,2258.857595,1163.178789,4649.743666,5583.303636,3756.939537
,3069.664481,2173.616463,4404.803337,1311.350489,4968.596254,3849.663336
,4707.093794,3917.547174,6050.259896,4299.825915,2322.138222,4091.523316
,3622.486113,5316.577691,3777.424596,1776.365903,2068.741732,6106.422278
,2030.898591,5757.446107,1972.948386,3762.565716,4492.073149,2619.90344
,5433.21391,4705.443095,6062.162307,3706.315746,4265.743303,3562.711538
,2983.974715,3824.319588,3802.840466,1199.867137,5745.800418,3457.411385
,4713.282005,3576.277296,4655.249108,3237.559106,4958.056484,2333.813977
,5818.599667,1913.473695,1048.933889,5931.855502,4866.181565,4193.211239
,4402.989593,3357.630869,1254.170685,1878.288225,1802.338716,5599.273653
,4472.784047,2331.570616,1894.797673,1548.131296,4800.682265,5324.560108
,4891.182285,3698.404027,3527.493851,6088.831689,2908.557835,1333.301917
,5699.821836,3216.882534,3423.712524,3951.331424,5421.96498,4874.643243
,3938.189908,3367.360591,1125.289922,2238.553721,5773.941837,3383.598921
,3868.687186,5877.524918,3344.305343,5972.369706,4508.267198,3233.671891
,3361.376383,4109.149223,2584.433838,5431.679863,5337.328961,3180.929125
,1100.31421,3366.000687,4883.173499,3757.224415,5857.049431,3370.683117
,3597.99919,2555.838165,3733.535757,2739.049521,3291.424392,4128.251051
,4381.135888,1403.951744,3921.438563,2245.54672,3392.392194,1040.231232
,3124.898303,1091.755517,5727.579397,3072.320354,1788.492537,5852.99658
,2003.597857,3244.398842,5896.893809,5940.02463,1495.833448,5511.344095
,3670.020372,3753.6094,1776.972356,1526.373955,3642.784187,1174.031371
,2211.280052,3094.589795,5573.895547,4902.225942,1566.894014,4479.960407
,5402.564919,2354.144279,1895.440152,5209.924093,3890.858533,1863.908046
,2142.453529,3720.132891,2167.708339,3285.760214,3562.854551,1998.740457
,6014.388464,3515.585701,5295.054747,4473.113715,1198.929364,3631.60729
,6058.325248,2210.046764,5294.513202,1595.90948,4124.507754,2380.029791
,2790.744871,2783.686737,2235.103015,2399.310509,2874.518579,3543.502711
,4344.448097,5165.429039,3368.607773,6080.876522,3574.93705,4583.626496
,2469.134767,2009.652058,5187.360868,1445.071264,4417.456207,5767.691715
,4158.449763,4819.106504,3194.696899,4252.053368,1175.50866,3408.699918
,5723.153863,2077.668594,4289.810182,2765.395536,1455.046802,5979.727346
,3349.182026,4304.544616,3374.432972,5181.94953,1331.52222,1077.057178
,5087.31638,3270.08507,1983.271159,5215.453711,3542.577675,1902.602869
,5543.36558,5442.397102,2824.452243,3668.063716,3486.238045,3035.384281
,3440.712647,4673.840687,1185.614116,4681.060464,1171.479884,1595.88382
,1203.468828,1939.128936,4587.556966,3777.570762,5281.253866,5334.402898
,2847.862861,4970.082191,3531.523504,2473.604814,5791.534043,1920.269967
,1087.389643,3865.508181,1240.81755,1032.950176,3070.077527,3994.575031
,4248.73257,4692.862102,4066.861688,3371.53174,4036.016141,5138.692048
,1036.93058,2610.793291,2173.895445,3876.30617,2946.551901,5481.371694
,5778.940612,2163.131364,2102.763104,3298.801584,2796.128101,4891.964149
,4549.6565,3082.977346,2412.356813,2051.824603,5139.42978,1358.685487
,5681.983524,4034.372618,5761.855453,5184.035975,3071.980126,5354.069527
,5131.485541,4488.717271,6115.692464,5997.534265,3251.160675,4700.788668
,4587.853856,3290.707289,3245.467726,3752.98737,4162.448178,2942.48896
,5776.923233,4094.072141,5388.815448,1506.688692,2757.861379,2353.026924
,3820.607871,2111.951232,5919.926046,5032.193399,4048.047037,4499.945715
,3916.162063,1503.862281,4192.058632,1854.258985,3319.496159,2007.978583
,5799.653607,4639.606172,1345.75734,4794.767194,1279.994918,2305.439476
,2223.280178,4011.132789,1123.050563,2596.885615,4017.381571,2860.982009
,1825.32263,1341.794289,1250.656284,5332.180738,4989.551319,5522.328055
,2340.994446,5356.686812,2929.742045,2570.312174,2038.641812,2670.981305
,5338.203548,4099.227111,4999.083845,2347.51017,4528.536849,5408.183702
,5341.371543,3610.185145,1633.492964,3056.77874,1958.472583,1767.411857
,5766.33576,2105.523461,2449.168746,3457.527722,2836.550014,5847.000696
,1679.594806,3659.158299,5031.247095,3265.813739,2455.252278,5353.499274
,2342.874084,2848.646803,3595.813998,1096.133957,3505.315059,5795.116068
,3059.113022,2216.362621,4411.281292,1949.30048,5830.5556,4799.26996
,4441.955244,2018.207255,2211.139285,5231.659568,4949.077341,3738.641842
,5370.433528,3522.589531,1616.576271,3206.281972,4144.000872,2519.835256
,5952.746446,1219.965434,2603.364809,2926.687782,3971.474686,2389.269527
,1308.429683,3465.440544,3274.752115,4072.763851,1541.878413,1133.10167
,6085.633462,2497.611618,2808.09434,2984.138695,4558.81917,4499.534652
,4879.958789,1197.494079,5509.465847,1814.523711,5106.655325,4801.336567
,5453.484084,4447.868393,5788.464805,3494.835916,1542.951045,2122.689798
,2317.954333,5191.03718,4494.517347,2003.593156,1433.297424,3771.327432
,3399.986871,5830.937783,4870.12704,1785.062082,5609.209543,5465.16522
,5015.661411,1254.21651,2251.565732,1618.875731,5132.925656,3034.276993
,4798.365927,5288.105319,2885.283302,4947.934076,5217.606171,2216.338604
,2138.628887,5025.927334,3883.074544,4445.698227,3376.098327,4952.852417
,3843.895213,1387.101496,3761.094558,5055.846768,3589.975946,4936.126746
,1193.988773,4521.555721,5970.957127,4185.422895,4746.006,4120.091569
,5139.949619,4329.728718,1732.682506,3173.350988,1978.72392,2916.616799
,5136.725666,1732.804451,5231.385031,5631.812529,3120.822267,4703.126882
,1638.818328,2181.994699,3275.910039,3416.058751,3990.418647,2935.419967
,5609.631685,5419.671649,4764.092638,4899.316019,3589.398223,3480.656749
,4704.169698,1800.751107,4288.396583,2611.975638,2268.974913,2479.306525
,3588.590295,4667.972401,5725.82353,5854.823372,3509.957964,4764.465435
,1025.65005,1499.988981,2234.711837,5291.480844,2154.749352,4931.254411
,3707.699003,1630.622978,5254.007801,5712.294809,4555.378558,3098.901404
,4091.02735,5071.878173,3875.245146,3769.623225,2053.245229,3065.781665
,6064.495944,5152.968891,3618.833215,4111.942316,2442.383127,6082.976704
,1187.198461,4964.936884,5476.215004,5090.250692,4216.131765,5901.211465
,4025.184843,1857.06725,3662.423042,1120.353426,1309.720559,4894.058767
,1387.142088,1375.176561,3701.465471,2523.855689,3605.351069,2474.031217
,2523.165856,4755.621769,3426.424326,1390.471043,1971.186063,5777.366121
,1898.159156,4194.871718,5802.624436,4035.413936,1953.367086,5440.578157
,5212.271374,4259.56237,5990.630131,1200.861533,1474.186222,3998.436936
,3757.289508,1712.716102,1378.969734,4806.914982,5519.545922,2431.49566
,1621.893795,3362.957624,1337.019735,3551.002296,4461.006949,2864.928679
,5552.934415,2966.804351,1404.082348,3598.625705,4446.466361,4896.845103
,1041.630415,2055.8002,2689.556911,1943.379369,5187.350351,4361.311236
,5148.809411,4011.197995,2875.772611,5973.954838,1973.709947,4336.844369
,3909.049209,5496.861738,5123.734283,1657.107854,1740.76404,5126.045798
,3421.968624,2099.412749,5233.451878,5803.882698,5103.541778,1051.721293
,2232.417441,5399.678759,2353.173732,3823.753822,1154.29191,2016.861551
,4465.459178,5946.884266,4303.172073,1569.378112,1970.100631,5611.036422
,5350.376775,4388.712729,4773.8269,3492.318858,4002.214786,1430.814574
,3284.374754,3159.800678,3285.123616,2862.064654,4779.023073,6005.512906
,1626.620818,5181.073577,2055.920557,1879.889371,3853.1132,1080.099684
,4388.37268,3572.697578,2831.385223,1363.593804,1872.321148,2100.292409
,5863.930034,1896.509976,2587.914246,2580.563677,2674.1318,2605.696268
,2534.549622,1965.775001,2732.787468,4693.407555,5053.490852,5219.758684
,1685.848337,2179.91918,1642.652749,3100.810876,3319.226978,1170.144412
,2549.012516,5595.608265,3586.893164,1752.521431,3281.575627,5503.447387
,6098.161713,2382.186281,4161.160008,5209.943321,6105.389974,3282.145914
,3897.581366,5364.757104,1077.62177,4316.328644,1348.191869,4599.76718
,3565.920132,5727.887273,1982.562808,4164.639015,4199.243064,4963.490725
,2109.373238,1614.378839,1658.061218,3887.496112,3567.981062,5049.672663
,2555.652681,5867.151022,4368.095999,1793.116699,2583.964171,2300.981794
,4875.748254,4270.839945,4391.944464,1703.345228,1793.277656,4944.437836
,5190.547546,5269.546109,5093.302597,3585.027513,3176.260138,3306.369929
,5870.913245,5828.749067,5326.020984,4477.32503,2830.132585,1369.128257
,3700.744647,2655.037431,2504.257373,5349.963335,2870.53994,1722.974202
,3011.039942,6116.009518,4842.039015,5988.808918,3018.21199,5955.977537
,1998.878103,1469.662563,2655.784184,2936.983652,4088.42594,1133.786532
,1980.283345,2607.775716,1522.460268,3855.888115,3655.486819,2320.524482
,2971.264718,3850.46033,3020.097034,3252.02942,2954.580006,5622.384616
,4251.821829,2930.993734,1032.02422,1446.479915,3173.791619,4609.061902
,3540.761374,1408.872513,3234.328512,3862.834824,2330.647771,1767.26163
,2854.336125,3928.60335,5334.201634,4545.013576,4756.934612,2854.52536
,4593.652885,4350.276256,4561.918486,1888.788478,2122.833464,2164.541826
,4062.060329,1752.014192,4139.114724,3073.967978,2343.925631,3495.494933
,4040.45302,6035.029109,4011.885811,2973.267327,4977.716869,5627.606637
,5526.596613,4714.231834,3764.446635,1053.021519,5783.31816,2731.705155
,6064.628645,3808.418678,1026.544347,3412.732963,5818.020883,2910.675113
,1203.884886,4366.017071,1614.603852,5075.279418,3329.099051,1084.456061
,5251.237043,3017.533399,2748.901951,3131.992591,4800.406431,3433.202683
,4544.239564,4909.413399,4610.913837,4607.652013,5647.082218,2793.07186
,3883.805928,2378.008632,4966.015747,5922.87418,1236.495661,5544.459157
,2466.916397,3680.229299,5037.788533,2254.098245,1210.422927,2782.257892
,4655.177345,3971.959183,1482.989289,3173.954571,4453.27436,3344.399679
,4750.451181,2487.935204,5320.122795,5629.567594,4997.67857,1160.458464
,4040.024409,6083.665871,1576.732037,3660.38391,5009.424619,4247.868014
,4526.169773,4160.200444,5142.548214,1294.965317,3018.975321,5669.325892
